batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
233,0.746802,0.158737,14.874588,0.953125,-0.000000
234,0.768862,0.000138,18.495479,0.967634,0.000000
235,0.786730,0.000959,13.961573,0.984073,0.000000
236,0.779078,0.009910,25.217265,1.010889,-0.000000
237,0.816798,-0.004019,31.652284,1.045225,-0.000000
238,0.810186,0.024734,25.433572,1.066133,-0.000000
239,0.808172,-0.001871,34.400954,1.063751,-0.000000
240,0.774749,-0.006367,30.997055,1.057736,-0.000000
241,0.752833,0.025030,26.425287,1.059226,0.000000
242,0.746652,0.007080,42.525292,1.074265,0.000000
243,0.705845,0.003312,29.655946,1.084847,0.000000
244,0.807862,0.000530,36.408638,1.095266,-0.000000
245,0.694254,0.006077,30.957056,1.104330,-0.000000
246,0.800039,0.000185,27.061094,1.105836,0.000000
247,0.565498,0.057834,25.200435,1.101419,-0.000000
248,0.746072,0.052608,28.324252,1.105946,0.000000
249,0.679487,0.049041,22.036331,1.111873,0.000000
250,0.754289,0.018963,20.147814,1.103471,0.000000
251,0.780523,0.031917,14.736613,1.088939,0.000000
252,0.765399,0.014257,16.857575,1.089477,-0.000000
253,0.755235,0.039950,7.446290,1.087572,0.000000
254,0.711285,0.204772,10.885188,1.070750,0.000000
255,0.797410,0.012150,3.180032,1.061187,-0.000000
256,0.788856,0.010941,4.136430,1.050750,0.000000
257,0.762640,0.018564,9.484132,1.051923,-0.000000
258,0.733653,0.068179,3.957032,1.061308,0.000000
259,0.744247,0.019649,5.577721,1.064400,-0.000000
260,0.760868,0.098292,2.108518,1.062245,-0.000000
261,0.762489,0.031540,2.703735,1.059212,-0.000000
262,0.725383,0.021699,4.170119,1.049755,-0.000000
263,0.685811,0.000633,9.552457,1.039827,0.000000
264,0.789306,0.006744,2.662094,1.056287,-0.000000
265,0.781156,0.010238,2.885840,1.046942,-0.000000
266,0.779950,0.029045,6.654407,1.037999,0.000000
267,0.795754,0.007515,6.373102,1.040326,0.000000
268,0.795651,0.158490,13.590778,1.039955,0.000000
269,0.787234,0.000105,15.267574,1.054118,-0.000000
270,0.797994,-0.001871,20.116003,1.072507,-0.000000
271,0.787347,0.001721,31.448377,1.096826,0.000000
272,0.757307,0.009619,36.433283,1.112375,0.000000
