batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
238,0.851633,0.002565,44.220219,1.728302,-0.000000
239,0.852694,0.012311,42.334839,1.745201,0.000000
240,0.849103,0.010207,42.369034,1.742947,-0.000000
241,0.840409,0.016566,46.155541,1.742109,0.000000
242,0.709566,0.012746,62.801086,1.737790,0.000000
243,0.748997,0.006749,42.488827,1.747872,-0.000000
244,0.757792,0.044091,44.437776,1.740794,0.000000
245,0.814105,0.013381,46.866574,1.741051,-0.000000
246,0.836076,0.008907,39.954620,1.742404,0.000000
247,0.844211,0.008307,39.792417,1.737722,-0.000000
248,0.846014,0.023120,36.927598,1.730033,0.000000
249,0.796002,0.002703,45.360520,1.722634,-0.000000
250,0.818569,0.213296,46.366228,1.722292,-0.000000
251,0.846713,0.007032,41.241372,1.728808,-0.000000
252,0.848428,0.010439,39.089904,1.730824,0.000000
253,0.842181,0.037105,38.207037,1.721249,-0.000000
254,0.828463,0.031425,40.207748,1.708251,-0.000000
255,0.758932,0.007208,53.728443,1.696409,-0.000000
256,0.828526,0.003576,45.995342,1.693854,0.000000
257,0.845147,1.184371,39.954942,1.695521,0.000000
258,0.845672,0.015156,43.056433,1.687170,0.000000
259,0.839716,0.183505,25.931260,1.667944,-0.000000
260,0.845331,0.008290,25.703666,1.657071,-0.000000
261,0.843297,0.002198,42.212640,1.647649,-0.000000
262,0.719229,0.273732,61.416177,1.629462,0.000000
263,0.841475,0.035715,41.466483,1.623693,0.000000
264,0.844057,0.007646,35.656105,1.634484,0.000000
265,0.841905,0.074650,21.427269,1.646177,0.000000
266,0.833137,0.005295,11.250445,1.634221,0.000000
267,0.843176,0.012733,20.483448,1.623534,0.000000
268,0.837112,0.038037,13.015568,1.611410,0.000000
269,0.838782,0.029901,19.273859,1.595113,0.000000
270,0.834295,0.008273,12.576931,1.587086,0.000000
271,0.832613,0.010421,12.465206,1.581223,-0.000000
272,0.825537,0.008825,7.558667,1.565021,-0.000000
273,0.835357,0.004047,10.477093,1.553971,0.000000
274,0.828029,0.022243,6.838905,1.547500,0.000000
275,0.835172,0.679383,10.515082,1.534050,0.000000
276,0.824996,-0.000650,6.405404,1.536967,-0.000000
277,0.832398,0.002121,35.211401,1.540562,0.000000
278,0.838568,0.010957,33.239922,1.552638,0.000000
279,0.840485,-0.000768,44.129272,1.568962,-0.000000
280,0.840859,0.000596,42.486491,1.583315,-0.000000
281,0.841691,-0.000314,51.690722,1.587097,0.000000
282,0.840907,-0.000929,55.765986,1.590406,0.000000
283,0.802623,0.146000,67.191455,1.588499,0.000000
284,0.826089,0.007882,46.183503,1.582750,-0.000000
285,0.829822,0.001453,46.353931,1.576497,0.000000
286,0.830060,-0.005189,47.413268,1.588641,0.000000
287,0.843703,0.003971,47.747012,1.613140,0.000000
288,0.847943,-0.001270,41.968377,1.635940,0.000000
289,0.848221,0.036629,44.844356,1.649392,-0.000000
290,0.845627,0.005617,42.917414,1.658944,-0.000000
291,0.837729,1.982310,40.411760,1.666348,0.000000
292,0.847835,0.001812,40.108413,1.671733,-0.000000
293,0.847548,0.047999,42.096558,1.687139,-0.000000
294,0.800146,0.016056,46.904589,1.692347,0.000000
295,0.841043,0.001072,40.229524,1.686402,-0.000000
296,0.840036,0.002151,42.435650,1.694247,0.000000
297,0.840321,-0.001233,41.639422,1.710176,-0.000000
298,0.840998,0.154492,42.561099,1.719155,-0.000000
299,0.839044,0.031694,39.307759,1.733648,-0.000000
300,0.842969,0.006676,35.863510,1.746879,-0.000000
301,0.841972,0.015521,34.565285,1.751036,-0.000000
302,0.838781,0.002344,25.561126,1.747567,0.000000
303,0.836958,0.035608,16.852717,1.733020,0.000000
304,0.831153,0.029902,12.271696,1.706596,-0.000000
305,0.840085,0.094954,26.980677,1.682076,0.000000
306,0.825981,0.005575,16.327813,1.685916,-0.000000
307,0.831314,0.013308,13.495705,1.697489,-0.000000
